,ano,notaProva1,questoesFeitasProva1,quantidadeProva1,tituloProva1,notaProva2,questoesFeitasProva2,quantidadeProva2,tituloProva2,mediaProvas,situacao,qsub1,qsub2,qsub3,qsub4,qsub5,qsubp1,qsubp2,totalsub,igualACeml123,igualACeml45,qsemana1,qsemana2,qsemana3,qsemana4,qsemana5,qsemana6,qsemana7,qsemana8,submeteu1,submeteu2,submeteu3,submeteu4,submeteu5,submeteu6,submeteu7,submeteu8,madrugada,manha,tarde,noite,subListaLab23,subListaLab45,subListaLab67,subListaLab89,subListaLab1011,subListaExer23,subListaExer45,subListaExer67,subListaExer89,subListaExer1011,subDistintasLab23,subDistintasLab45,subDistintasLab67,subDistintasLab89,subDistintasLab1011,subDistintasExer23,subDistintasExer45,subDistintasExer67,subDistintasExer89,subDistintasExer1011,diferentesLabSemanas23,diferentesLabSemanas45,diferentesLabSemanas67,diferentesLabSemanas89,diferentesLabSemanas1011,diferentesExerSemanas23,diferentesExerSemanas45,diferentesExerSemanas67,diferentesExerSemanas89,diferentesExerSemanas1011
106,2018.1,35.0,5.0,5.0,Prova 1 - Turma 2C e 2D,60.0,3.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,47.5,0,6,9,8,5,2,23,7,30,21,7,0.0,5.0,0.0,9.0,2.0,4.0,9.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,2.0,9.0,1.0,18.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,7.0,5.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,7.0,5.0,4.0,0.0
107,2018.1,39.0,5.0,5.0,Prova 1 - Turma 2C e 2D,70.0,5.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,54.5,1,7,12,11,5,3,30,8,38,23,8,0.0,6.0,2.0,7.0,6.0,4.0,3.0,7.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,4.0,28.0,3.0,1.0,1.0,1.0,5.0,0.0,4.0,7.0,9.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,7.0,9.0,1.0,0.0
108,2018.1,100.0,5.0,5.0,Prova 1 - Turma 2C e 2D,100.0,5.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,100.0,1,10,12,13,19,14,35,33,68,33,33,0.0,2.0,5.0,10.0,6.0,10.0,3.0,7.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,0.0,0.0,24.0,19.0,0.0,1.0,3.0,1.0,3.0,2.0,12.0,12.0,5.0,5.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,12.0,12.0,5.0,4.0
109,2018.1,41.0,5.0,5.0,Prova 1 - Turma 2C e 2D,45.0,4.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,43.0,0,4,22,11,4,2,37,6,43,30,6,0.0,3.0,0.0,15.0,0.0,5.0,12.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,34.0,7.0,0.0,3.0,1.0,2.0,4.0,3.0,11.0,4.0,9.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,4.0,3.0,9.0,4.0,8.0,4.0
110,2018.1,75.0,4.0,5.0,Prova 1 - Turma 2C e 2D,95.0,5.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,85.0,1,13,11,10,8,4,34,12,46,28,11,0.0,9.0,7.0,10.0,3.0,5.0,2.0,8.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,29.0,12.0,2.0,2.0,1.0,1.0,5.0,5.0,13.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,13.0,6.0,3.0,2.0
111,2018.1,80.0,5.0,5.0,Prova 1 - Turma 2C e 2D,0.0,0.0,0.0,0,40.0,0,7,14,12,21,5,33,26,59,33,26,0.0,6.0,16.0,1.0,12.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,22.0,3.0,6.0,8.0,0.0,0.0,3.0,0.0,0.0,6.0,15.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,15.0,11.0,0.0,0.0
112,2018.1,13.0,3.0,5.0,Prova 1 - Turma 2C e 2D,0.0,2.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,6.5,0,24,16,12,7,16,52,23,75,48,22,0.0,16.0,3.0,11.0,5.0,10.0,2.0,8.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,10.0,2.0,33.0,10.0,6.0,4.0,6.0,1.0,2.0,9.0,8.0,8.0,9.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,6.0,1.0,5.0,4.0,6.0,1.0,2.0,8.0,8.0,8.0,9.0,1.0
113,2018.1,13.0,3.0,5.0,Prova 1 - Turma 2C e 2D,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2D : 2019.1,56.5,1,24,16,12,7,16,52,23,75,48,22,0.0,16.0,3.0,11.0,5.0,10.0,2.0,8.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,10.0,2.0,33.0,10.0,6.0,4.0,6.0,1.0,2.0,9.0,8.0,8.0,9.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,6.0,1.0,5.0,4.0,6.0,1.0,2.0,8.0,8.0,8.0,9.0,1.0
114,2018.2,0.0,2.0,4.0,Prova 1 - Turma 3D - 2018.2,0.0,2.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,0.0,0,24,16,12,7,16,52,23,75,48,22,0.0,16.0,3.0,11.0,5.0,10.0,2.0,8.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,10.0,2.0,33.0,10.0,6.0,4.0,6.0,1.0,2.0,9.0,8.0,8.0,9.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,6.0,1.0,5.0,4.0,6.0,1.0,2.0,8.0,8.0,8.0,9.0,1.0
115,2018.2,0.0,2.0,4.0,Prova 1 - Turma 3D - 2018.2,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2D : 2019.1,50.0,1,24,16,12,7,16,52,23,75,48,22,0.0,16.0,3.0,11.0,5.0,10.0,2.0,8.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,10.0,2.0,33.0,10.0,6.0,4.0,6.0,1.0,2.0,9.0,8.0,8.0,9.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,6.0,1.0,5.0,4.0,6.0,1.0,2.0,8.0,8.0,8.0,9.0,1.0
116,2019.1,40.0,3.0,3.0,Prova de Laboratório 1 : Turma 2D : 2019.1,0.0,2.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,20.0,0,24,16,12,7,16,52,23,75,48,22,0.0,16.0,3.0,11.0,5.0,10.0,2.0,8.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,10.0,2.0,33.0,10.0,6.0,4.0,6.0,1.0,2.0,9.0,8.0,8.0,9.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,6.0,1.0,5.0,4.0,6.0,1.0,2.0,8.0,8.0,8.0,9.0,1.0
117,2019.1,40.0,3.0,3.0,Prova de Laboratório 1 : Turma 2D : 2019.1,100.0,2.0,2.0,Prova de Laboratório 2 : Turma 2D : 2019.1,70.0,1,24,16,12,7,16,52,23,75,48,22,0.0,16.0,3.0,11.0,5.0,10.0,2.0,8.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,10.0,2.0,33.0,10.0,6.0,4.0,6.0,1.0,2.0,9.0,8.0,8.0,9.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,6.0,1.0,5.0,4.0,6.0,1.0,2.0,8.0,8.0,8.0,9.0,1.0
118,2018.1,92.0,5.0,5.0,Prova 1 - Turma 2C e 2D,100.0,5.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,96.0,1,8,14,14,17,12,36,29,65,36,29,0.0,3.0,0.0,26.0,6.0,2.0,19.0,2.0,0.0,1.0,0.0,4.0,2.0,2.0,4.0,1.0,11.0,0.0,36.0,11.0,0.0,2.0,1.0,6.0,0.0,3.0,22.0,6.0,11.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,2.0,1.0,6.0,0.0,3.0,22.0,6.0,11.0,0.0
119,2018.1,8.0,3.0,5.0,Prova 1 - Turma 2C e 2D,70.0,5.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,39.0,0,2,7,10,3,3,19,6,25,17,6,0.0,0.0,0.0,9.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,4.0,4.0,0.0
120,2018.1,95.0,5.0,5.0,Prova 1 - Turma 2C e 2D,95.0,5.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,95.0,1,8,6,4,10,8,18,18,36,18,15,0.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,9.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,3.0,9.0
121,2018.1,40.0,4.0,5.0,Prova 1 - Turma 2C e 2D,0.0,0.0,0.0,0,20.0,0,9,12,9,4,1,30,5,35,25,5,0.0,0.0,8.0,11.0,2.0,0.0,5.0,12.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,11.0,0.0,17.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,1.0,9.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,1.0,8.0,2.0
122,2018.1,5.0,5.0,5.0,Prova 1 - Turma 2C e 2D,0.0,3.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,2.5,0,4,7,10,7,16,21,23,44,19,22,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0
123,2018.1,5.0,5.0,5.0,Prova 1 - Turma 2C e 2D,0.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,2.5,0,4,7,10,7,16,21,23,44,19,22,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0
124,2018.2,25.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,0.0,3.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,12.5,0,4,7,10,7,16,21,23,44,19,22,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0
125,2018.2,25.0,4.0,4.0,Prova 1 - Turma 3D - 2018.2,0.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,12.5,0,4,7,10,7,16,21,23,44,19,22,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0
126,2018.1,59.0,5.0,5.0,Prova 1 - Turma 2C e 2D,90.0,5.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,74.5,1,3,9,5,15,5,17,20,37,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,9.0,15.0
127,2018.1,0.0,5.0,5.0,Prova 1 - Turma 2C e 2D,50.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,25.0,0,10,14,8,11,16,32,27,59,27,27,0.0,0.0,4.0,2.0,1.0,5.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,9.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0
128,2018.1,0.0,5.0,5.0,Prova 1 - Turma 2C e 2D,50.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,25.0,0,10,14,8,11,16,32,27,59,27,27,0.0,0.0,4.0,2.0,1.0,5.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,9.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0
129,2018.2,625,3.0,4.0,Prova 1 - Turma 3B - 2018.2,50.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,28125,0,10,14,8,11,16,32,27,59,27,27,0.0,0.0,4.0,2.0,1.0,5.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,9.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0
130,2018.2,625,3.0,4.0,Prova 1 - Turma 3B - 2018.2,50.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,28125,0,10,14,8,11,16,32,27,59,27,27,0.0,0.0,4.0,2.0,1.0,5.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,9.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0
131,2018.2,625,3.0,4.0,Prova 1 - Turma 3B - 2018.2,50.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,28125,0,10,14,8,11,16,32,27,59,27,27,0.0,0.0,4.0,2.0,1.0,5.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,9.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0
132,2018.2,625,3.0,4.0,Prova 1 - Turma 3B - 2018.2,50.0,4.0,4.0,Prova 2 - Turmas 3C e 3D - 2018.2,28125,0,10,14,8,11,16,32,27,59,27,27,0.0,0.0,4.0,2.0,1.0,5.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,9.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,7.0,0.0
133,2018.1,55.0,3.0,5.0,Prova 1 - Turma 2C e 2D,95.0,5.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,75.0,1,9,12,2,6,4,23,10,33,10,8,0.0,0.0,8.0,0.0,12.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,7.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,11.0,2.0,0.0
134,2018.1,88.0,5.0,5.0,Prova 1 - Turma 2C e 2D,0.0,0.0,0.0,0,44.0,0,2,7,3,4,5,12,9,21,12,9,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,1.0,0.0,1.0
135,2018.1,100.0,5.0,5.0,Prova 1 - Turma 2C e 2D,80.0,4.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,90.0,1,13,15,15,22,15,43,37,80,36,36,0.0,0.0,0.0,0.0,0.0,0.0,13.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47.0,4.0,5.0,28.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,64.0,0.0
136,2018.1,68.0,5.0,5.0,Prova 1 - Turma 2C e 2D,100.0,5.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,84.0,1,2,4,6,4,9,12,13,25,12,13,0.0,0.0,2.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0
137,2018.1,92.0,5.0,5.0,Prova 1 - Turma 2C e 2D,95.0,5.0,5.0,Prova 2 - Turmas 2C e 2D - 2018.1,93.5,1,6,11,6,5,5,23,10,33,15,8,0.0,1.0,7.0,9.0,1.0,5.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,4.0,2.0,0.0
138,2018.1,10.6,4.0,5.0,Prova 1 - Turma 3C e 3D,14.6,3.0,5.0,Prova 2 - Turmas 3C e 3D - 2018.1,12.6,0,7,28,8,7,3,43,10,53,43,10,0.0,0.0,2.0,6.0,4.0,9.0,11.0,10.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,21.0,21.0,0.0,0.0,4.0,5.0,8.0,2.0,0.0,4.0,8.0,12.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,5.0,5.0,2.0,0.0,4.0,7.0,7.0,1.0
139,2018.1,10.6,4.0,5.0,Prova 1 - Turma 3C e 3D,90.0,5.0,5.0,Prova 2- 2019.1 AB,50.3,1,7,28,8,7,3,43,10,53,43,10,0.0,0.0,2.0,6.0,4.0,9.0,11.0,10.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,21.0,21.0,0.0,0.0,4.0,5.0,8.0,2.0,0.0,4.0,8.0,12.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,5.0,5.0,2.0,0.0,4.0,7.0,7.0,1.0
140,2019.1,10.0,5.0,5.0,Prova 1 AD 2019-1,14.6,3.0,5.0,Prova 2 - Turmas 3C e 3D - 2018.1,12.3,0,7,28,8,7,3,43,10,53,43,10,0.0,0.0,2.0,6.0,4.0,9.0,11.0,10.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,21.0,21.0,0.0,0.0,4.0,5.0,8.0,2.0,0.0,4.0,8.0,12.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,5.0,5.0,2.0,0.0,4.0,7.0,7.0,1.0
141,2019.1,10.0,5.0,5.0,Prova 1 AD 2019-1,90.0,5.0,5.0,Prova 2- 2019.1 AB,50.0,1,7,28,8,7,3,43,10,53,43,10,0.0,0.0,2.0,6.0,4.0,9.0,11.0,10.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,21.0,21.0,0.0,0.0,4.0,5.0,8.0,2.0,0.0,4.0,8.0,12.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,5.0,5.0,2.0,0.0,4.0,7.0,7.0,1.0
142,2018.1,70.0,5.0,5.0,Prova 1 - Turma 3C e 3D,38.0,4.0,5.0,Prova 2 - Turmas 3C e 3D - 2018.1,54.0,1,6,6,9,3,6,21,9,30,21,9,0.0,0.0,4.0,0.0,1.0,0.0,17.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,19.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,12.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,12.0,0.0
143,2018.1,28.0,3.0,5.0,Prova 1 - Turma 3C e 3D,8.0,3.0,5.0,Prova 2 - Turmas 3C e 3D - 2018.1,18.0,0,3,6,6,3,5,15,8,23,15,8,0.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,1.0
144,2018.1,68.2,5.0,5.0,Prova 1 - Turma 3C e 3D,60.0,5.0,5.0,Prova 2 - Turmas 3C e 3D - 2018.1,64.1,1,1,7,6,5,2,14,7,21,14,7,0.0,0.0,0.0,9.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,6.0
145,2018.1,28.0,5.0,5.0,Prova 1 - Turma 3C e 3D,20.0,4.0,5.0,Prova 2 - Turmas 3C e 3D - 2018.1,24.0,0,3,11,12,3,8,26,11,37,26,11,0.0,0.0,0.0,7.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,9.0,5.0,11.0,1.0,0.0,1.0,0.0,5.0,3.0,0.0,5.0,0.0,14.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,5.0,3.0,0.0,5.0,0.0,14.0,5.0
146,2018.1,71.6,5.0,5.0,Prova 1 - Turma 3C e 3D,80.0,5.0,5.0,Prova 2 - Turmas 3C e 3D - 2018.1,75.8,1,5,12,8,3,4,25,7,32,25,7,0.0,1.0,1.0,13.0,3.0,6.0,6.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,6.0,24.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,12.0,8.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,12.0,8.0,3.0,0.0
147,2018.1,23.2,5.0,5.0,Prova 1 - Turmas 3A e 3B,66.6,5.0,5.0,Prova 02 - Turmas 3A e 3B - 2018.1,44.9,0,3,13,8,3,6,24,9,33,24,9,0.0,0.0,0.0,3.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,11.0,2.0
148,2018.1,73.2,5.0,5.0,Prova 1 - Turmas 3A e 3B,50.0,3.0,5.0,Prova 02 - Turmas 3A e 3B - 2018.1,61.6,1,2,7,5,4,1,14,5,19,11,5,0.0,1.0,0.0,8.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,2.0
149,2018.1,88.0,5.0,5.0,Prova 1 - Turmas 3A e 3B,0.0,0.0,0.0,0,44.0,0,7,13,10,13,9,30,22,52,30,22,0.0,0.0,5.0,0.0,18.0,0.0,9.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,27.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,15.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,15.0,5.0,5.0
150,2018.1,0.0,5.0,5.0,Prova 1 - Turmas 3A e 3B,66.5,4.0,4.0,Prova 2 - Turma 3B - 2018.2,3325,0,13,8,17,10,7,38,17,55,32,16,0.0,2.0,14.0,5.0,1.0,2.0,8.0,5.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,18.0,18.0,0.0,4.0,0.0,3.0,0.0,2.0,11.0,3.0,10.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,10.0,3.0,9.0,4.0
