,anoSubmissao,semana 1,semana 2,semana 3,semana 4,semana 5,semana 6,semana 7,semana 8,semana 9,semana 10,semana 11,semana 12,semana 13,semana 14,semana 15,semana 16,semana 17,semana 18,semana 19,semana 20,semana 21,anoTurma,descricaoTurma,situacao,anoSigaa,turma
825,2019.1,0.0,0.0,0.0,19.0,0.0,1.0,10.0,1.0,2.0,8.0,0.0,0.0,2.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,APROVADO,2019.1,02C
826,2019.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,REPROVADO,2019.1,02C
827,2019.1,0.0,0.0,0.0,10.0,4.0,5.0,4.0,11.0,8.0,1.0,0.0,0.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,APROVADO,2019.1,01C
828,2019.1,0.0,0.0,0.0,0.0,19.0,10.0,5.0,22.0,38.0,5.0,0.0,0.0,5.0,23.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
829,2019.1,0.0,0.0,0.0,0.0,5.0,0.0,14.0,1.0,14.0,11.0,0.0,0.0,5.0,0.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
830,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,12.0,1.0,8.0,8.0,0.0,2.0,5.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
831,2019.1,0.0,0.0,0.0,0.0,5.0,4.0,12.0,1.0,12.0,0.0,0.0,0.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
832,2019.1,0.0,0.0,0.0,0.0,1.0,10.0,12.0,3.0,4.0,3.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,APROVADO POR NOTA,2019.1,01A
833,2019.1,0.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,7.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,REPROVADO,2019.1,01B
834,2019.1,0.0,0.0,0.0,0.0,4.0,0.0,12.0,5.0,13.0,4.0,2.0,0.0,5.0,0.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
835,2019.1,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,REPROVADO,2019.1,01B
836,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,20.0,7.0,7.0,0.0,7.0,6.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
837,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,24.0,19.0,0.0,0.0,5.0,1.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
838,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,5.0,18.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO POR NOTA,2019.1,01B
839,2019.1,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,11.0,2.0,0.0,0.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
840,2019.1,0.0,0.0,0.0,0.0,2.0,3.0,7.0,2.0,14.0,0.0,0.0,0.0,4.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
841,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO POR NOTA,2019.1,01B
842,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,REPROVADO,2019.1,01B
843,2019.1,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,3.0,16.0,3.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
844,2019.1,0.0,0.0,0.0,0.0,9.0,0.0,4.0,18.0,6.0,8.0,0.0,0.0,8.0,7.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
845,2019.1,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,9.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
846,2019.1,0.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,REPROVADO,2019.1,01A
847,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO POR NOTA,2019.1,01B
848,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
849,2019.1,0.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,24.0,9.0,0.0,0.0,3.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
850,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,1.0,10.0,37.0,7.0,0.0,0.0,2.0,0.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
851,2019.1,0.0,0.0,0.0,0.0,12.0,3.0,6.0,22.0,27.0,11.0,5.0,0.0,6.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
852,2019.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,REPROVADO,2019.1,01D
853,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,REPROVADO,2019.1,01D
854,2019.1,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,20.0,24.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
855,2019.1,0.0,0.0,0.0,0.0,2.0,1.0,33.0,1.0,17.0,2.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,APROVADO,2019.1,01C
856,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,13.0,24.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
857,2019.1,0.0,0.0,0.0,0.0,9.0,14.0,1.0,0.0,10.0,20.0,6.0,0.0,8.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
858,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,13.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
859,2019.1,0.0,0.0,0.0,0.0,4.0,0.0,5.0,7.0,15.0,8.0,0.0,0.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
860,2019.1,0.0,0.0,0.0,0.0,3.0,5.0,8.0,4.0,12.0,13.0,0.0,5.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
861,2019.1,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,16.0,1.0,0.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
862,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,8.0,31.0,9.0,0.0,0.0,5.0,6.0,0.0,12.0,4.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03D,APROVADO,2019.1,03D
863,2019.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,REPROVADO,2019.1,01C
864,2019.1,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,19.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,REPROVADO,2019.1,01D
865,2019.1,0.0,0.0,0.0,0.0,10.0,26.0,4.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,APROVADO,2019.1,01C
866,2019.1,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,APROVADO POR NOTA,2019.1,01C
867,2019.1,0.0,0.0,0.0,0.0,2.0,0.0,10.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,APROVADO,2019.1,02B
868,2019.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,REPROVADO,2019.1,02D
869,2019.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,APROVADO POR NOTA,2019.1,02D
870,2019.1,0.0,0.0,0.0,0.0,11.0,0.0,33.0,4.0,2.0,0.0,0.0,6.0,3.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,APROVADO,2019.1,02D
871,2019.1,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,APROVADO POR NOTA,2019.1,01A
872,2019.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,REPROVADO,2019.1,01A
873,2019.1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,12.0,0.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,APROVADO POR NOTA,2019.1,01A
874,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,8.0,8.0,12.0,10.0,3.0,0.0,5.0,0.0,5.0,6.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03A,APROVADO,2019.1,03A
875,2019.1,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,13.0,6.0,6.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03A,APROVADO,2019.1,03A
876,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,1.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03B,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03B
877,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,1.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03B
878,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,24.0,7.0,8.0,5.0,0.0,3.0,5.0,0.0,2.0,2.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03A,APROVADO POR NOTA,2019.1,03A
879,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,2.0,20.0,0.0,0.0,3.0,0.0,4.0,9.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03A,APROVADO POR NOTA,2019.1,03A
880,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,8.0,3.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,12.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,REPROVADO,2019.1,03C
881,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,22.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,APROVADO,2019.1,03C
882,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,13.0,2.0,8.0,16.0,0.0,0.0,0.0,4.0,0.0,5.0,16.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03D,APROVADO,2019.1,03D
883,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,11.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,APROVADO POR NOTA,2019.1,03C
884,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,0.0,11.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,16.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,REPROVADO,2019.1,03C
885,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,15.0,2.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03D,APROVADO POR NOTA,2019.1,03D
886,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,APROVADO POR NOTA,2019.1,03C
887,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03D,REPROVADO,2019.1,03D
888,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03D,APROVADO POR NOTA,2019.1,03D
889,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,37.0,0.0,6.0,0.0,0.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,APROVADO,2019.1,03C
890,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03C
891,2019.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,6.0,4.0,1.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,APROVADO POR NOTA,2019.1,03C
892,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,12.0,1.0,9.0,1.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03D,APROVADO,2019.1,03D
893,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,7.0,14.0,4.0,0.0,4.0,2.0,7.0,0.0,0.0,14.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,APROVADO POR NOTA,2019.1,03C
894,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,3.0,10.0,9.0,10.0,4.0,3.0,2.0,0.0,0.0,17.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,APROVADO,2019.1,03C
895,2019.1,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,0.0,4.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,APROVADO POR NOTA,2019.1,03C
896,2019.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0,5.0,0.0,0.0,5.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,APROVADO POR NOTA,2019.1,02A
897,2019.1,0.0,0.0,0.0,0.0,0.0,2.0,4.0,16.0,0.0,0.0,1.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,APROVADO,2019.1,02C
898,2019.1,0.0,0.0,0.0,0.0,0.0,37.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,APROVADO,2019.1,02C
899,2019.1,0.0,0.0,0.0,0.0,0.0,2.0,9.0,36.0,4.0,13.0,1.0,0.0,1.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,APROVADO,2019.1,01C
900,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO POR NOTA,2019.1,01B
901,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,REPROVADO,2019.1,01A
902,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,16.0,25.0,4.0,0.0,0.0,0.0,4.0,14.0,8.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,APROVADO,2019.1,01D
903,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,2.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,REPROVADO,2019.1,01D
904,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03B,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03B
905,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,REPROVADO,2019.1,03C
906,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03D,REPROVADO,2019.1,03D
907,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,REPROVADO,2019.1,01A
908,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,5.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,APROVADO,2019.1,01B
909,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,9.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03A,APROVADO POR NOTA,2019.1,03A
910,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,6.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,APROVADO POR NOTA,2019.1,01C
911,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,REPROVADO,2019.1,02A
912,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,APROVADO POR NOTA,2019.1,02C
913,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,20.0,0.0,0.0,4.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,APROVADO,2019.1,02C
914,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,APROVADO POR NOTA,2019.1,02C
915,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03B,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03B
916,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,REPROVADO,2019.1,01C
917,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,REPROVADO,2019.1,02D
918,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03A,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03A
919,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,APROVADO POR NOTA,2019.1,02D
920,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,APROVADO,2019.1,02D
921,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,REPROVADO,2019.1,01C
922,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03B,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03B
