Data,Irra méida,Irra std,Temp Média,Temp std,Vento médio,Vento std,Potência Gerada
20/01/2020,670.6666667,276.6961226,28.90909091,1.27810552,4.663636364,1.014685556,16.4
21/01/2020,578.5479798,265.4416814,29.52727273,0.8666454755,3.2,1.025138572,16.8
22/01/2020,561.7979798,241.300045,29.5,0.7045307916,3.390909091,0.5791130294,15.2
23/01/2020,496.7070707,214.1108835,29.37272727,0.7033567685,4.345454545,0.506976127,13.1
24/01/2020,448.6313131,255.2648533,29.18181818,0.6220467416,4.254545455,0.4271760045,13.6
25/01/2020,430.6060606,265.7663297,28.45454545,1.19875969,3.881818182,1.061575315,12.7
26/01/2020,563.8636364,261.6231993,29.6,0.6396021491,4.190909091,0.2020555525,17.4
27/01/2020,603.7323232,280.648605,29.49090909,0.8005163623,4.981818182,0.8891448208,16.9
28/01/2020,638.2146465,288.9569797,29.82727273,0.9780229678,4.027272727,0.4223116236,18.2
29/01/2020,658.2247475,281.7396491,29.67272727,0.7224842359,4.636363636,0.6852640198,18.1
30/01/2020,501.8906566,350.1917194,27.81818182,1.884297883,4.154545455,1.387190513,15.5
31/01/2020,427.0858586,259.942384,28.55454545,0.7365319673,2.781818182,0.6965084113,13.1
01/02/2020,486.2298,244.7623673,28.98181818,0.9646649742,2.872727273,1.101314016,12
02/02/2020,546.8611027,250.6014991,29.01818182,0.946590227,3.045454545,0.7969985016,15.1
03/02/2020,565.2752727,313.8265143,29.40909091,0.9510324968,2.890909091,0.8262231104,14.3
04/02/2020,466.2096091,196.3932663,28.90909091,0.8084266937,4.4,0.6015132433,15.5
05/02/2020,467.2247364,213.349017,29.29090909,0.4980955466,4.6,0.4410730717,14.3
06/02/2020,639.5454636,272.6569829,29.48181818,0.812200358,3.327272727,0.6061666574,18.5
07/02/2020,653.8686909,284.2735048,29.50909091,0.8846720455,3.436363636,0.439571542,19.2
08/02/2020,659.5909182,280.1388392,29.67272727,0.9817340031,3.7,0.7839294959,20.1
09/02/2020,667.7146273,287.8081727,29.88181818,0.7309000452,5.172727273,0.9175965732,18.9
10/02/2020,647.8712273,294.485135,29.70909091,1.062120131,4.090909091,1.065538315,17.7
11/02/2020,671.5454727,281.7166587,29.95454545,0.690669815,5.263636364,0.7702098029,19.4
12/02/2020,554.0934455,237.9501602,29.29090909,0.898943365,4.027272727,0.7299949055,15.8
13/02/2020,57.50808182,37.62172196,24.73636364,0.7498760228,2.218181818,0.7848777343,1.6
14/02/2020,618.6869,275.9347438,29.07272727,1.179438163,4.509090909,0.5517814875,15.7
15/02/2020,664.2323182,284.0607555,29.32727273,1.073728346,4.9,1.022474716,18.6
16/02/2020,651.3333455,282.9364057,29.63636364,1.292828279,4.572727273,0.6607033567,17.4
17/02/2020,582.8232545,307.7839909,29.49090909,0.8887729493,3.745454545,1.155511407,15.4
18/02/2020,577.7676818,305.7223736,29.40909091,0.8240195777,4.827272727,0.6046650599,14.2
19/02/2020,225.3497427,245.1298122,26.09090909,1.846596154,3.327272727,1.24103396,8.1
20/02/2020,247.7424282,210.2672148,26.31818182,1.512263915,2.872727273,1.095520556,8.1
21/02/2020,532.4747636,263.6380035,29.02727273,1.216620438,4.027272727,0.7059370421,14.1
22/02/2020,364.0782873,192.4702428,29.00909091,0.7366441665,3.309090909,0.5247588978,10.6
23/02/2020,635.9444455,284.7518226,29.8,0.7495453167,3.990909091,0.8670268376,19.2
24/02/2020,609.3535364,301.6734117,29.87272727,0.7237414268,4.909090909,0.5599586762,17.1
25/02/2020,628.0606091,301.2230129,29.75454545,0.8161591159,5.109090909,0.6416662195,18
26/02/2020,647.0808364,302.2918012,29.85454545,0.7177789434,4.781818182,0.4041111049,18.9
27/02/2020,638601,260.7354337,29.74545455,0.9178667326,4.1,0.8528028654,18.3
28/02/2020,665.5530364,288.1879682,30.24545455,0.654166557,3.672727273,0.686348585,18.9
29/02/2020,620.4823191,317.7083529,29.30909091,1.482292172,3.109090909,1.195031035,17.8
01/03/2020,380.9255018,363.0704263,27.96363636,1.127565944,2.845454545,0.7365319673,10.2
02/03/2020,626.5580727,294.2428946,29.36363636,1.035086933,2.518181818,0.9193062422,18.2
03/03/2020,638.7272636,296.0836615,29.69090909,0.7856144618,3.381818182,0.9173263341,18.1
04/03/2020,607.3156455,296.1659762,29.94545455,0.6972199814,3.790909091,0.7366441665,18.3
05/03/2020,611.7904182,299.9706991,30.11818182,0.933047969,2.990909091,0.6067117714,16.1
06/03/2020,620.7499982,334.1119055,29.40909091,1.005850654,3.072727273,1.12661271,16.3
07/03/2020,496.1464636,256.0718185,29.35454545,1.367388777,2.545454545,0.6005507115,15.6
08/03/2020,675.8939545,314.1225043,29.78181818,1.081932767,4,1.163849412,19.1
09/03/2020,651.1894,257.7646314,29.70909091,1.180488763,3.472727273,0.6756692428,16.4
10/03/2020,633.1767545,266.9384827,29.60909091,1.080786368,2.645454545,0.6513812406,17.5
11/03/2020,625.0328273,262.6214256,29.65454545,1.007574618,2.9,0.8355727486,18.2
12/03/2020,107.3484873,59.67421948,25.68181818,0.9437046744,2.563636364,0.6357139541,3.8
13/03/2020,191.7734836,137.6184281,25.82727273,1.682039298,1.390909091,0.4230936828,6.9
14/03/2020,563.7626182,271.7140025,28.09090909,1.383312589,4.4,0.7019453488,18.2
15/03/2020,470.5378764,247.9792698,28.25454545,1.222786413,3.1,0.874902592,12.9
16/03/2020,477.2982373,308.5089858,27.80909091,1.883639874,2.536363636,1.100638432,15.6
17/03/2020,657.3838182,279.3229191,29.63636364,1.014685556,2.990909091,0.8061745192,19.1
18/03/2020,652.5101182,294.0380415,29.89090909,0.9538958829,3.045454545,0.4459181261,18.8
19/03/2020,637.0100818,283.3923032,30.09090909,0.8680747197,3.336363636,0.3418471941,17.1
20/03/2020,586.7020355,298.6944,29.80909091,1.471211341,3.036363636,0.8127089687,17.2
21/03/2020,621.9065636,264.6592575,29.9,1.44536878,2.7,1.058300524,18.6
22/03/2020,614.8914182,256.4541061,30.68181818,1.697494508,2.827272727,1.23956804,17.7
23/03/2020,607.1035345,325.936365,30.46363636,1.824217255,2.972727273,1.304600886,17.7
24/03/2020,637.9242491,314.0084606,30.65454545,1.463721059,2.745454545,1.084069468,16.6
25/03/2020,395.7196982,234.7472933,28.08181818,1.750749544,2.054545455,0.3750482063,11.5
26/03/2020,631.0959718,324.0728784,29.40909091,1.352072178,2.772727273,0.6325861912,18.4
27/03/2020,641.1010264,319.1682516,29.6,0.8570562727,3.981818182,1.428169955,17.7
28/03/2020,651.7020582,329.9987682,29.45454545,1.54058055,3.154545455,0.6228433867,19.1
29/03/2020,378.0706727,345.6097703,27.93636364,1.279398102,3.218181818,0.856863394,10.4
30/03/2020,346.5719688,251.6130127,27.03636364,1.573226405,3.845454545,0.8732006292,11.6
31/03/2020,503.7224415,346.3748915,28.63636364,2.041511351,4.472727273,1.156869529,14.1
